,date,tic,open,high,low,adjcp,volume,macd,rsi_30,cci_30,dx_30,vix,turbulence
16,20090113,AAPL,3.1514289379119873,3.2049999237060547,3.0839290618896484,2.6822798252105713,798397600,-0.00538708070845928,53.13656522775768,-77.40800610023093,13.942553727835902,43.27000045776367,0.0
17,20090113,AXP,18.639999389648438,19.389999389648438,18.40999984741211,15.437288284301758,11864800,-0.031964493418234596,53.904977211288006,-61.89646101018043,11.615675145998454,43.27000045776367,0.0
18,20090114,AAPL,3.0799999237060547,3.1160709857940674,3.0257139205932617,2.6094954013824463,1021664000,-0.012357415550745987,46.33390187285599,-113.59761195967718,0.2862016208670688,49.13999938964844,0.0
19,20090114,AXP,18.43000030517578,18.670000076293945,17.700000762939453,14.494308471679688,17040000,-0.09440385258400141,41.80938847876896,-124.13842770961665,9.818524401063657,49.13999938964844,0.0
20,20090115,AAPL,2.877500057220459,3.004286050796509,2.858928918838501,2.54986310005188,1831634000,-0.020397932449428335,41.79853013232555,-157.43542595919615,27.871266223635228,51.0,0.0
21,20090115,AXP,18.18000030517578,18.389999389648438,16.739999771118164,14.07972240447998,25799300,-0.16028689753542658,37.937665207046194,-145.99235461425283,29.411260707269133,51.0,0.0
22,20090116,AAPL,3.010714054107666,3.01357102394104,2.871428966522217,2.517751932144165,1047625600,-0.027779224028288585,39.637229905062846,-133.0947746687262,25.800230753237543,46.11000061035156,0.0
23,20090116,AXP,17.8700008392334,17.979999542236328,16.329999923706055,13.827717781066895,20618200,-0.22025122949458442,35.8501096408216,-148.28256825150325,35.78093790940293,46.11000061035156,0.0
24,20090120,AAPL,2.9260709285736084,2.9285709857940674,2.7928569316864014,2.391451597213745,919914800,-0.040019361754426885,32.74747770691643,-152.29300379227436,35.28202516761388,56.650001525878906,0.0
25,20090120,AXP,16.84000015258789,17.149999618530273,15.579999923706055,12.681503295898438,23401900,-0.3265482378197646,28.47711289408288,-170.04941431744214,45.412872111915675,56.650001525878906,0.0
26,20090121,AAPL,2.8353569507598877,2.9600000381469727,2.8324999809265137,2.5330426692962646,1089270000,-0.04045542354402354,44.03008729637546,-100.76150583177643,28.27311332605835,46.41999816894531,0.0
27,20090121,AXP,16.350000381469727,16.979999542236328,15.739999771118164,13.713908195495605,23124100,-0.34203754974683953,39.978891133623115,-122.84967374894201,45.41287211191567,46.41999816894531,0.0
28,20090122,AAPL,3.1442859172821045,3.2142860889434814,3.065000057220459,2.7021565437316895,1409528400,-0.030232616292126924,53.6398459388861,6.395559699880608,11.419113864604991,47.290000915527344,0.0
29,20090122,AXP,16.329999923706055,16.799999237060547,15.75,13.055444717407227,16473000,-0.3884290284213936,36.143935986419145,-120.68863996408592,45.412872111915675,47.290000915527344,0.0
30,20090123,AAPL,3.1007139682769775,3.2096428871154785,3.0892860889434814,2.7021565437316895,763770000,-0.02209562218316119,53.6398459388861,9.744448898881519,11.419113864604997,47.27000045776367,0.0
31,20090123,AXP,15.199999809265137,16.309999465942383,14.720000267028809,13.006670951843262,24320400,-0.42170657853957216,35.88020430502817,-130.1482028017,56.386241518588065,47.27000045776367,0.0
32,20090126,AAPL,3.1735711097717285,3.248929023742676,3.1535708904266357,2.7413015365600586,692238400,-0.013193354670346658,55.531132814613386,35.219838288949155,16.007445499174715,45.689998626708984,0.0
33,20090126,AXP,15.569999694824219,16.350000381469727,15.010000228881836,12.356335639953613,26538600,-0.48209771417664093,32.599191024250274,-119.66135732474505,55.09193988746245,45.689998626708984,0.0
34,20090127,AAPL,3.2210710048675537,3.2696430683135986,3.2049999237060547,2.774634838104248,618038400,-0.004112032358376094,57.07375923617334,53.573380392347566,18.39002448442241,42.25,0.0
35,20090127,AXP,16.09000015258789,16.829999923706055,15.5600004196167,13.559449195861816,28122600,-0.4465730804983217,42.63775836474144,-76.83270529652535,40.20718108105044,42.25,0.0
36,20090128,AAPL,3.2899999618530273,3.392857074737549,3.267857074737549,2.880751609802246,861406000,0.009724330244222923,61.47501068726245,102.85611989130527,30.860709366506057,39.65999984741211,0.0
37,20090128,AXP,17.799999237060547,18.100000381469727,17.309999465942383,14.510567665100098,20974400,-0.35282718072209107,48.86602803403863,-12.37290765727412,10.274022823841285,39.65999984741211,0.0
38,20090129,AAPL,3.3246428966522217,3.369286060333252,3.307142972946167,2.8440542221069336,592729200,0.017879227008209764,59.2998985484487,92.34422173202294,30.860709366506057,42.630001068115234,0.0
39,20090129,AXP,17.260000228881836,17.850000381469727,16.6299991607666,13.583842277526855,17476500,-0.33672312629053636,44.045620780005265,-42.312125432919,20.044174813946498,42.630001068115234,0.0
40,20090130,AAPL,3.307142972946167,3.3435709476470947,3.2146430015563965,2.756286382675171,651478800,0.018158975117049003,54.52663665306689,51.68091894037842,15.694758254898373,44.84000015258789,0.0
41,20090130,AXP,16.940000534057617,17.700000762939453,16.290000915527344,13.600101470947266,16425900,-0.3191692280003018,44.145621955563826,-48.70836003562495,24.44158737371135,44.84000015258789,0.0
42,20090202,AAPL,3.182142972946167,3.2857139110565186,3.174999952316284,2.7984886169433594,558247200,0.02098995713933416,56.27725713457146,40.12022237798282,9.861705966717631,45.52000045776367,0.0
43,20090202,AXP,16.350000381469727,17.1200008392334,16.06999969482422,13.803328514099121,14544600,-0.2881440798291486,45.40719440193901,-56.93041638078043,27.21061484612507,45.52000045776367,0.0
44,20090203,AAPL,3.2828569412231445,3.3350000381469727,3.2242860794067383,2.84344220161438,599309200,0.025990733608930672,58.05656486543095,65.83390454173603,15.522099609928294,43.060001373291016,0.0
45,20090203,AXP,17.06999969482422,17.079999923706055,15.90999984741211,13.07983112335205,17111300,-0.3098195609285046,41.92015701931488,-70.13597565747534,29.226985225243173,43.060001373291016,0.0
46,20090204,AAPL,3.3292860984802246,3.4375,3.325000047683716,2.8608739376068115,808421600,0.030766329668841852,58.73027763947806,103.18156352396755,25.87087332955601,43.849998474121094,0.0
47,20090204,AXP,16.190000534057617,17.06999969482422,16.170000076293945,13.299321174621582,14287400,-0.3079082984015997,43.286990953726814,-59.822394342778196,29.22698522524318,43.849998474121094,0.0
48,20090205,AAPL,3.313214063644409,3.4732139110565186,3.307857036590576,2.9498648643493652,749246400,0.04030361411589789,61.95735815445234,116.16936624346984,29.105582380642836,43.72999954223633,0.0
49,20090205,AXP,16.399999618530273,17.780000686645508,15.369999885559082,13.843973159790039,27256100,-0.2649452041831246,46.51791084682816,-50.30272425263583,38.89768376594541,43.72999954223633,0.0
50,20090206,AAPL,3.4649999141693115,3.5714290142059326,3.4642860889434814,3.049560546875,687209600,0.05425586432680918,65.1183885524876,167.33766493785333,37.16580366669701,43.369998931884766,0.0
51,20090206,AXP,17.350000381469727,18.270000457763672,17.1200008392334,14.575600624084473,18973500,-0.17702332866463166,50.4412680581032,3.2355906108744104,27.491487979334078,43.369998931884766,0.0
52,20090209,AAPL,3.5714290142059326,3.6785709857940674,3.5535709857940674,3.1348814964294434,715010800,0.07054037209266095,67.50856253771856,196.11603306519237,44.52121433187791,43.63999938964844,0.0
53,20090209,AXP,17.90999984741211,17.940000534057617,17.31999969482422,14.429276466369629,10952700,-0.11682299809515406,49.68714397281204,-1.929874692538782,27.491487979334085,43.63999938964844,0.0
54,20090210,AAPL,3.618928909301758,3.6610710620880127,3.4664289951324463,2.9917616844177246,849060800,0.07218198205349724,60.3344871745978,143.88360278756636,31.17122346605738,46.66999816894531,0.0
55,20090210,AXP,17.5,17.799999237060547,15.8100004196167,12.982282638549805,25782600,-0.17198816552934026,43.09590940106482,-60.21549804835277,43.75568724192536,46.66999816894531,0.0
56,20090211,AAPL,3.441786050796509,3.511070966720581,3.4203569889068604,2.960874080657959,674973600,0.07039681068244441,58.936198278421735,102.06818373875457,24.663030941816476,44.529998779296875,0.0
57,20090211,AXP,16.299999237060547,16.649999618530273,15.829999923706055,13.299321174621582,13389900,-0.1901755088571182,44.756908289933065,-73.41414552004339,43.75568724192535,44.529998779296875,0.0
58,20090212,AAPL,3.422499895095825,3.5625,3.422499895095825,3.0357980728149414,817188400,0.07362787575117968,61.193038789571794,115.87774745477596,28.87402828751965,41.25,0.0
59,20090212,AXP,15.90999984741211,16.270000457763672,15.029999732971191,13.161124229431152,23438800,-0.21220368037810466,44.175452753507756,-94.926496906586,50.4802340442991,41.25,0.0
60,20090213,AAPL,3.5353569984436035,3.5692861080169678,3.504286050796509,3.0324347019195557,608977600,0.07505238587213992,61.03725802209782,120.36107070128722,29.430407044088142,42.93000030517578,0.0
61,20090213,AXP,16.049999237060547,16.329999923706055,15.579999923706055,12.79531192779541,12738800,-0.25370422450423646,42.65791610968684,-84.78577559781002,49.05153143231342,42.93000030517578,0.0
62,20090217,AAPL,3.4596428871154785,3.4657139778137207,3.367142915725708,2.8908426761627197,678238400,0.06487456988588747,54.94564400833561,57.43220474161897,10.719920054893377,48.65999984741211,0.0
63,20090217,AXP,14.930000305175781,15.399999618530273,13.949999809265137,11.348319053649902,29448200,-0.38970914340882246,37.40055755345513,-151.02513854831375,60.06293086868324,48.65999984741211,0.0
64,20090218,AAPL,3.3946430683135986,3.4232139587402344,3.311429023742676,2.8859505653381348,684779200,0.05580772563765324,54.75034278997063,41.856957710821895,4.179804340054516,48.459999084472656,0.0
65,20090218,AXP,14.109999656677246,14.239999771118164,13.399999618530273,11.462128639221191,26260500,-0.4830828702178547,38.022057113032425,-173.0623550903542,62.9511183836535,48.459999084472656,0.0
66,20090219,AAPL,3.3346428871154785,3.3660709857940674,3.2182140350341797,2.7718827724456787,922804400,0.03958121162844597,50.42695274822446,2.8509608632211045,5.7745653911733905,47.08000183105469,0.0
67,20090219,AXP,14.260000228881836,14.510000228881836,12.739999771118164,10.462241172790527,29657900,-0.6249666647360179,34.87516289567222,-193.7391427649747,66.09626855481751,47.08000183105469,0.0
68,20090220,AAPL,3.192857027053833,3.299999952316284,3.1785709857940674,2.7890074253082275,750316000,0.027716800975235767,51.02753368967193,-10.691435692472941,9.697187773047625,49.29999923706055,0.0
69,20090220,AXP,12.59000015258789,13.199999809265137,12.170000076293945,10.54353141784668,32549700,-0.7226394821247233,35.32534808142748,-218.00216234953382,68.56026272560212,49.29999923706055,0.0
70,20090223,AAPL,3.273214101791382,3.2857139110565186,3.0896430015563965,2.6590373516082764,786982000,0.008343296284240687,46.59539097458314,-44.30080645832295,17.89354273854679,52.619998931884766,0.0
71,20090223,AXP,13.270000457763672,13.350000381469727,12.09000015258789,9.876938819885254,23529400,-0.8408486560633932,33.36863009101994,-211.62984259276524,65.1831930412338,52.619998931884766,0.0
72,20090224,AAPL,3.12321400642395,3.2460711002349854,3.107142925262451,2.759955644607544,807105600,0.000712559869111562,50.07834633782337,-30.75735538880625,17.89354273854677,45.4900016784668,0.0
73,20090224,AXP,12.300000190734863,13.770000457763672,11.4399995803833,11.071930885314941,40853700,-0.833399677930613,39.57562963412489,-173.86761439411552,68.13995104205438,45.4900016784668,0.0
74,20090225,AAPL,3.2092859745025635,3.318571090698242,3.1875,2.7877845764160156,833053200,-0.0031561565176647655,50.99015228238831,-4.721338277719916,8.702087812955014,44.66999816894531,0.0
75,20090225,AXP,13.4399995803833,13.699999809265137,12.329999923706055,10.624823570251465,29846900,-0.8518994400759574,38.19836389715722,-148.84907206827063,68.13995104205436,44.66999816894531,0.0
76,20090226,AAPL,3.2857139110565186,3.318571090698242,3.177143096923828,2.7275400161743164,629868400,-0.01073373126699284,48.98644649882478,-17.066005876094263,9.776252237408485,44.65999984741211,0.0
77,20090226,AXP,13.619999885559082,13.899999618530273,12.369999885559082,10.218363761901855,26211800,-0.8875341482442174,36.98782757684802,-136.45337108134808,63.26507728130972,44.65999984741211,0.0
78,20090227,AAPL,3.14035701751709,3.260714054107666,3.131071090698242,2.7312092781066895,706658400,-0.016261260538322997,49.112438628038504,-35.50092767275065,14.556598503735959,46.349998474121094,0.0
79,20090227,AXP,12.149999618530273,12.930000305175781,12.020000457763672,9.803781509399414,22406200,-0.936908170179569,35.791022230276795,-147.2229145035452,65.15496008044379,46.349998474121094,0.0
80,20090302,AAPL,3.1471428871154785,3.257143020629883,3.131071090698242,2.6893129348754883,770929600,-0.02361246807621864,47.72030255315035,-48.59549006444913,14.556598503735962,52.650001525878906,0.0
81,20090302,AXP,11.680000305175781,12.079999923706055,11.0,8.990859985351562,25369600,-1.0271100059698917,33.58661367509882,-165.5516661895997,69.96816487867873,52.650001525878906,0.0
82,20090303,AAPL,3.1760709285736084,3.2407140731811523,3.13857102394104,2.7024624347686768,724340400,-0.028085998761796738,48.19706379113245,-54.35590489589948,14.556598503735971,50.93000030517578,0.0
83,20090303,AXP,11.270000457763672,12.5,10.989999771118164,9.608678817749023,33865100,-1.0384596255291605,36.65403018877416,-133.72819908381453,60.22634703825539,50.93000030517578,0.0
84,20090304,AAPL,3.2207140922546387,3.313214063644409,3.194643020629883,2.788090467453003,741403600,-0.024666429621932995,51.195258784703704,-25.784558566877145,3.9681855485767725,47.560001373291016,0.0
85,20090304,AXP,12.130000114440918,12.229999542236328,11.079999923706055,9.519256591796875,27086000,-1.042337148240831,36.40228949978847,-123.29732823494774,60.22634703825539,47.560001373291016,0.0
86,20090305,AAPL,3.2307140827178955,3.2810709476470947,3.1589291095733643,2.716836452484131,706899200,-0.027212672968713214,48.76565107802412,-61.87007952434545,8.425257316496454,50.16999816894531,0.0
87,20090305,AXP,11.270000457763672,11.470000267028809,10.140000343322754,8.397432327270508,31032700,-1.1201241708143073,33.423207746780136,-143.12835247325995,65.3110874593881,50.16999816894531,0.0
88,20090306,AAPL,3.1549999713897705,3.1571431159973145,2.940356969833374,2.608579158782959,1011147200,-0.037280506744163944,45.38072690625663,-149.3358659393857,29.75444922033832,49.33000183105469,0.0
89,20090306,AXP,10.65999984741211,10.65999984741211,9.710000038146973,8.340524673461914,29227200,-1.172616593141992,33.28028221033358,-143.02141074325488,67.35204553104269,49.33000183105469,0.0
90,20090309,AAPL,3.0064289569854736,3.128571033477783,2.9489290714263916,2.5416057109832764,698297600,-0.049936900420683106,43.45054222110588,-159.37271991889975,29.754449220338312,49.68000030517578,0.0
91,20090309,AXP,9.989999771118164,11.199999809265137,9.859999656677246,8.64943790435791,28224600,-1.1763195481972168,34.84486812584778,-120.16994474789156,55.10169272679164,49.68000030517578,0.0
92,20090310,AAPL,3.0310709476470947,3.184643030166626,3.012856960296631,2.7104148864746094,844258800,-0.046145777965982404,49.09596269888274,-99.63329633894182,21.46137598202283,44.369998931884766,0.0
93,20090310,AXP,11.140000343322754,12.199999809265137,10.8100004196167,9.893202781677246,33387900,-1.0690100722256073,40.642441826449954,-79.40516340242428,35.471069111515845,44.369998931884766,0.0
94,20090311,AAPL,3.2074999809265137,3.35964298248291,3.1992859840393066,2.834268093109131,846372800,-0.03299654471581315,52.6813391204265,-7.632115453828018,0.11403396313927731,43.61000061035156,0.0
95,20090311,AXP,11.579999923706055,12.149999618530273,11.180000305175781,9.698099136352539,30536700,-0.9879466281641083,40.063944038386154,-73.14707786947395,35.47106911151584,43.61000061035156,0.0
96,20090312,AAPL,3.317857027053833,3.4492859840393066,3.2857139110565186,2.9465014934539795,768457200,-0.013558918081661542,55.612130799438646,46.57516003386233,8.674931788245022,41.18000030517578,0.0
97,20090312,AXP,11.760000228881836,13.380000114440918,11.09000015258789,10.689854621887207,39570500,-0.8357354735465776,44.23768230022447,-47.219371378481895,15.01169910702552,41.18000030517578,0.0
98,20090313,AAPL,3.43928599357605,3.4714291095733643,3.393213987350464,2.933656930923462,601168400,0.000815586528540635,55.20730377630341,65.01447814236381,10.743961125227191,42.36000061035156,0.0
99,20090313,AXP,13.140000343322754,13.390000343322754,11.930000305175781,10.641083717346191,39340600,-0.7107802391238618,44.081521121762485,-35.4455698219497,14.860939009309678,42.36000061035156,0.0
100,20090316,AAPL,3.447499990463257,3.4782140254974365,3.3635709285736084,2.918060779571533,797244000,0.01084361027835623,54.70707937865723,53.963967856732765,7.266296338069281,43.7400016784668,0.0
101,20090316,AXP,13.359999656677246,14.149999618530273,12.600000381469727,10.29152774810791,38412000,-0.6321602297059385,42.95718618020535,-20.05102398308598,3.806519203743018,43.7400016784668,0.0
102,20090317,AAPL,3.4014289379119873,3.560357093811035,3.3953568935394287,3.0477254390716553,786646000,0.028742417308680324,57.981512939919405,90.33694162122309,15.158322450813163,40.79999923706055,0.0
103,20090317,AXP,12.369999885559082,12.920000076293945,12.09000015258789,10.502884864807129,28925600,-0.5467819330856294,43.85294182052266,-35.587265500370876,10.018601741906497,40.79999923706055,0.0
104,20090318,AAPL,3.568213939666748,3.695713996887207,3.561429023742676,3.1046059131622314,796037200,0.04690002709995511,59.316237963093094,137.79754480000477,26.218709820860216,40.060001373291016,0.0
105,20090318,AXP,12.829999923706055,14.170000076293945,12.510000228881836,11.453999519348145,30385600,-0.39897945028308257,47.677787896666196,0.9932550520263632,5.902496323848854,40.060001373291016,0.0
106,20090319,AAPL,3.637500047683716,3.68571400642395,3.580357074737549,3.1076650619506836,500180800,0.06082762158369093,59.38801182131505,127.83596005030759,26.21870982086022,43.68000030517578,0.0
107,20090319,AXP,14.3100004196167,14.569999694824219,12.949999809265137,10.624823570251465,33340700,-0.34383111161668545,44.918187133622475,5.302028001118413,10.340780542511045,43.68000030517578,0.0
108,20090320,AAPL,3.646070957183838,3.682499885559082,3.5917859077453613,3.1067471504211426,695587200,0.07097037662688122,59.35550835359852,119.6385488696399,26.21870982086021,45.88999938964844,0.0
109,20090320,AXP,13.1899995803833,13.1899995803833,12.119999885559082,9.966358184814453,31088200,-0.34852513919745753,42.87932612450686,-33.18624423113518,0.10983583941113124,45.88999938964844,0.0
110,20090323,AAPL,3.6682140827178955,3.8628571033477783,3.6339290142059326,3.2923738956451416,666397200,0.0927281247832803,63.531087376018256,167.38627349736453,39.133408513624126,43.22999954223633,0.0
111,20090323,AXP,13.0,14.720000267028809,12.859999656677246,11.836071968078613,35355100,-0.20093268238167994,49.599297552944535,41.70168028186185,15.63522295219815,43.22999954223633,0.0
112,20090324,AAPL,3.7985711097717285,3.9085710048675537,3.7639288902282715,3.2569003105163574,640612000,0.10591607388568125,62.26647598967623,177.36909770083767,41.88936351609168,42.93000030517578,0.0
113,20090324,AXP,13.819999694824219,14.800000190734863,13.34000015258789,11.299540519714355,24281600,-0.12532895322743798,47.92557023989687,53.9219329840665,16.370395402237772,42.93000030517578,0.0
114,20090325,AAPL,3.8421430587768555,3.869999885559082,3.7092859745025635,3.2565951347351074,646618000,0.11501370966926627,62.25544749094262,154.0069611473063,34.12928656988872,42.25,0.0
115,20090325,AXP,13.550000190734863,14.369999885559082,13.229999542236328,11.470258712768555,25578000,-0.05120105835478306,48.49763374107347,56.309637998999484,14.898718533756403,42.25,0.0
116,20090326,AAPL,3.8510708808898926,3.927856922149658,3.8421430587768555,3.3599600791931152,616252000,0.12899160242088303,64.46098268755387,171.82426694324255,37.96910135290041,40.36000061035156,0.0
117,20090326,AXP,14.109999656677246,15.239999771118164,13.819999694824219,12.299432754516602,31916500,0.07294186963291871,51.191666341042016,114.37711668171463,23.118830471546733,40.36000061035156,0.0
118,20090327,AAPL,3.865356922149658,3.876070976257324,3.799999952316284,3.267604112625122,492872800,0.13116952112416946,61.15784393365872,137.89389185310486,31.97870144959296,41.040000915527344,0.0
119,20090327,AXP,14.510000228881836,14.720000267028809,14.140000343322754,11.746649742126465,22850200,0.1256675416551296,49.40922220049755,104.87522896913545,23.118830471546733,41.040000915527344,0.0
120,20090330,AAPL,3.7325000762939453,3.750356912612915,3.6646430492401123,3.1954331398010254,502796000,0.12567050355513176,58.72521768224714,95.94166789120617,14.856928338203454,45.540000915527344,0.0
121,20090330,AXP,13.779999732971191,13.859999656677246,12.739999771118164,10.41346549987793,21746100,0.06009056279874869,45.460056356448916,28.55915754475736,4.549363614387398,45.540000915527344,0.0
122,20090331,AAPL,3.766071081161499,3.8375000953674316,3.75,3.2146987915039062,570080000,0.12145345223035742,59.173661515934285,105.76304749686591,21.83556789833444,44.13999938964844,0.0
123,20090331,AXP,13.170000076293945,13.84000015258789,13.0,11.080055236816406,21751900,0.06078950356038426,47.625318379008434,56.27024734994658,4.54936361438741,44.13999938964844,0.0
124,20090401,AAPL,3.7174999713897705,3.892857074737549,3.7103569507598877,3.32387375831604,589372000,0.12540979154475984,61.61827591293405,107.44604072643281,25.956640196374398,42.279998779296875,0.0
125,20090401,AXP,13.34000015258789,14.640000343322754,13.079999923706055,11.895618438720703,27701800,0.1252286675297718,50.13112526740719,100.6696798401761,13.106913630116901,42.279998779296875,0.0
126,20090402,AAPL,3.9335711002349854,4.098214149475098,3.9207139015197754,3.4468095302581787,812366800,0.13681916163613073,64.12086937318408,141.89225267064222,38.760323553205176,42.040000915527344,0.0
127,20090402,AXP,15.260000228881836,15.300000190734863,14.59000015258789,12.340465545654297,27296000,0.20952878574598088,51.442006484210964,157.68314025282666,19.473775065733573,42.040000915527344,0.0
128,20090403,AAPL,4.078214168548584,4.147500038146973,4.054286003112793,3.547116994857788,636241200,0.15214834985815306,65.99249439207378,150.086848904337,41.36172061173316,39.70000076293945,0.0
129,20090403,AXP,14.800000190734863,15.329999923706055,14.520000457763672,12.628793716430664,19195400,0.2960368591269038,52.28302629717811,147.30687131153698,18.48945602077678,39.70000076293945,0.0
130,20090406,AAPL,4.105000019073486,4.2410712242126465,4.045713901519775,3.6223464012145996,658064400,0.16838844272604092,67.31530891333362,148.46996456928872,46.015700146450726,40.93000030517578,0.0
131,20090406,AXP,15.079999923706055,15.270000457763672,14.649999618530273,12.48874568939209,16065100,0.3493243654411273,51.83194360489647,132.7950299259533,18.489456020776792,40.93000030517578,0.0
132,20090407,AAPL,4.161786079406738,4.166786193847656,4.078214168548584,3.516840696334839,536580800,0.17081928363846544,63.719409904636265,125.7686978893062,46.01570014645075,40.38999938964844,0.0
133,20090407,AXP,15.119999885559082,15.380000114440918,14.850000381469727,12.365180969238281,18546800,0.3772822170738763,51.42696961432494,124.65674621325675,19.67774419038737,40.38999938964844,0.0
134,20090408,AAPL,4.122499942779541,4.1710710525512695,4.0921430587768555,3.557209014892578,455630000,0.17397974523494497,64.47063326336854,120.64357999913648,46.23897128339168,38.849998474121094,0.0
135,20090408,AXP,15.140000343322754,16.079999923706055,15.029999732971191,12.950074195861816,22076900,0.44130888546401437,53.216851776591184,140.05978282039294,26.924597735407097,38.849998474121094,0.0
136,20090409,AAPL,4.229286193847656,4.285714149475098,4.212856769561768,3.6565959453582764,530756800,0.18236349712848865,66.25044733650743,135.72127943661263,51.92559074499577,36.529998779296875,0.0
137,20090409,AXP,16.489999771118164,18.899999618530273,16.34000015258789,15.512080192565918,39535300,0.6898744312158946,59.9108143757355,232.29731730266408,47.37224238148527,36.529998779296875,0.0
138,20090413,AAPL,4.286070823669434,4.320713996887207,4.25,3.6764745712280273,389236400,0.18843096553664784,66.59667140424808,132.81183858726794,53.52973593896304,37.810001373291016,0.0
139,20090413,AXP,19.18000030517578,20.729999542236328,19.010000228881836,16.854860305786133,46328400,0.9834021368371122,62.79697259436686,283.01445784856634,55.9270442890247,37.810001373291016,0.0
140,20090414,AAPL,4.270357131958008,4.291786193847656,4.1875,3.6180646419525146,454622000,0.1863945640370046,64.5828092380954,114.04553362899175,44.3362006043669,37.66999816894531,0.0
141,20090414,AXP,19.93000030517578,20.469999313354492,18.270000457763672,15.182560920715332,40389800,1.0692701301606817,57.46678843194592,212.874067634398,45.69012195632149,37.66999816894531,0.0
142,20090415,AAPL,4.185713768005371,4.223214149475098,4.134285926818848,3.5975759029388428,412882400,0.18104529578567696,63.88182805140732,98.13477696793204,36.87637421779179,36.16999816894531,0.0
143,20090415,AXP,17.850000381469727,20.700000762939453,17.5,16.986677169799805,50555000,1.2677433546792045,61.147224676092314,202.88321781323214,35.77515304908498,36.16999816894531,0.0
144,20090416,AAPL,4.256785869598389,4.398213863372803,4.242499828338623,3.71409010887146,593446000,0.18405336191051358,66.04963584447904,119.9818123832095,46.58184992865807,35.790000915527344,0.0
145,20090416,AXP,20.3799991607666,21.010000228881836,19.65999984741211,17.044340133666992,33018800,1.4133645943441344,61.25806763260674,203.4205636223833,37.60266795828673,35.790000915527344,0.0
146,20090417,AAPL,4.32785701751709,4.4375,4.294642925262451,3.7743353843688965,497495600,0.1891023542523662,67.10568287290553,124.29400049743357,48.482682274692614,33.939998626708984,0.0
147,20090417,AXP,20.670000076293945,22.31999969482422,20.209999084472656,17.96699333190918,34421700,1.5847077138861163,63.005068301986725,205.4633356237781,44.7095896876068,33.939998626708984,0.0
148,20090420,AAPL,4.347499847412109,4.392499923706055,4.255713939666748,3.6850366592407227,466466000,0.18379900936073357,64.05070373714702,105.40453453661397,43.0893193188042,39.18000030517578,0.0
149,20090420,AXP,20.75,20.75,18.799999237060547,15.635649681091309,40434400,1.5154398383034113,56.36171905749316,134.08139698919928,27.943035903187592,39.18000030517578,0.0
